CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022,AREA_KM2_CALCULADA,LAT,LON
1,Norte,13,Amazonas,1303205,Novo Airão,130320505,Novo Airão,15761,38123.72264203614,-1.8071821919284876,-61.01604267226279
1,Norte,13,Amazonas,1303304,Novo Aripuanã,130330405,Novo Aripuanã,23818,41442.167479930664,-6.845979107590438,-60.25612335688698
1,Norte,13,Amazonas,1303403,Parintins,130340305,Parintins,75192,2679.661919105163,-2.5078819571180455,-56.711552394590086
1,Norte,13,Amazonas,1303403,Parintins,130340310,Mocambo,3030,350.86205592708814,-2.448550481814951,-57.25253250705864
1,Norte,13,Amazonas,1303403,Parintins,130340315,Caburi,3228,519.619827232512,-2.448089095021359,-57.06158872752931
1,Norte,13,Amazonas,1303403,Parintins,130340320,Vila Amazônia,8359,437.06927394308167,-2.6113807294585603,-56.57347866889213
1,Norte,13,Amazonas,1303403,Parintins,130340325,Tracajá,2857,551.3911407554485,-2.910085402090972,-56.67489472534502
1,Norte,13,Amazonas,1303403,Parintins,130340330,Uaicurapá,3706,1424.9108048081514,-3.033993415462865,-56.87098010554899
1,Norte,13,Amazonas,1303502,Pauini,130350205,Pauini,19373,42891.95709498968,-7.795594511618605,-68.21713182385695
1,Norte,13,Amazonas,1303536,Presidente Figueiredo,130353605,Presidente Figueiredo,26598,11422.189068134223,-1.4604050948765013,-60.325911835475154
1,Norte,13,Amazonas,1303536,Presidente Figueiredo,130353610,Balbina,4070,14177.56617496211,-1.2167240794790257,-59.67286629487804
1,Norte,13,Amazonas,1303569,Rio Preto da Eva,130356905,Rio Preto da Eva,24936,5843.953870892294,-2.51310335136622,-59.59792490038164
1,Norte,13,Amazonas,1303601,Santa Isabel do Rio Negro,130360105,Santa Isabel do Rio Negro,14164,64082.43847256748,-0.25357334066526394,-64.98726355314925
1,Norte,13,Amazonas,1303700,Santo Antônio do Içá,130370005,Santo Antônio do Içá,24096,8863.292636635935,-3.097118403177795,-68.68783386081243
1,Norte,13,Amazonas,1303700,Santo Antônio do Içá,130370015,Alterosa,4115,3933.5678549757768,-3.248674455329257,-69.45589038347468
1,Norte,13,Amazonas,1303809,São Gabriel da Cachoeira,130380905,São Gabriel da Cachoeira,44269,78999.17702579642,0.13074504617000843,-69.07672225762947
1,Norte,13,Amazonas,1303809,São Gabriel da Cachoeira,130380912,Cucui,3873,12536.554188514305,1.236973438242347,-67.2776844325353
1,Norte,13,Amazonas,1303809,São Gabriel da Cachoeira,130380915,Içana,1145,9523.28109947957,1.5137598912003023,-67.79214647572267
1,Norte,13,Amazonas,1303809,São Gabriel da Cachoeira,130380920,São Felipe,2508,11429.32071839798,0.540142392484335,-67.5257583695914
1,Norte,13,Amazonas,1303908,São Paulo de Olivença,130390805,São Paulo de Olivença,18866,17916.25061978902,-4.745149645904961,-69.52553509386642
1,Norte,13,Amazonas,1303908,São Paulo de Olivença,130390815,Santa Rita,14101,2457.778498776219,-3.8693471150345133,-69.30901549987628
1,Norte,13,Amazonas,1303957,São Sebastião do Uatumã,130395705,São Sebastião do Uatumã,9972,10525.201261900784,-1.8896967455949347,-58.81238615407337
1,Norte,13,Amazonas,1303957,São Sebastião do Uatumã,130395710,Santana,1698,158.6201294268492,-2.571592383872747,-57.98221156572077
1,Norte,13,Amazonas,1304005,Silves,130400505,Silves,11559,3735.139921570875,-2.851206848413213,-58.49753117092833
1,Norte,13,Amazonas,1304062,Tabatinga,130406205,Tabatinga,66764,3382.4883690098773,-4.026223015038097,-69.6931726585077
1,Norte,13,Amazonas,1304104,Tapauá,130410405,Tapauá,19599,86519.93507486179,-6.004404970567511,-65.97848859197968
1,Norte,13,Amazonas,1304203,Tefé,130420305,Tefé,73669,24174.34819865676,-4.419128338198829,-65.57946554982693
1,Norte,13,Amazonas,1304237,Tonantins,130423705,Tonantins,19247,6636.034682056511,-2.5786981937520186,-67.47320835835193
1,Norte,13,Amazonas,1304260,Uarini,130426005,Uarini,14431,10480.209663593867,-3.20891068876162,-65.43028101090084
1,Norte,13,Amazonas,1304302,Urucará,130430205,Urucará,18631,28034.85151482688,-1.247851337416433,-58.78722963026031
1,Norte,13,Amazonas,1304401,Urucurituba,130440105,Urucurituba,15950,454.56319579752767,-3.0901527543486558,-58.06998355945359
1,Norte,13,Amazonas,1304401,Urucurituba,130440110,Augusto Montenegro,2676,1923.6089776811802,-2.723591080505258,-57.582318767034714
1,Norte,13,Amazonas,1304401,Urucurituba,130440115,Itapeaçú,5319,491.9760497857856,-2.9229383208028414,-58.03444654127479
1,Norte,14,Roraima,1400027,Amajari,140002705,Amajari,13927,28787.557590397388,3.7263901618322093,-61.811473750593535
1,Norte,14,Roraima,1400050,Alto Alegre,140005005,Alto Alegre,21096,25755.34994299481,3.1142733327788084,-62.608383831730904
1,Norte,14,Roraima,1400100,Boa Vista,140010005,Boa Vista,413486,5726.238030937664,3.015964317192847,-60.74427404174288
1,Norte,14,Roraima,1400159,Bonfim,140015905,Bonfim,13923,8125.890983211296,2.7910828262306917,-60.17431220289505
1,Norte,14,Roraima,1400175,Cantá,140017505,Cantá,18682,7715.100843989889,2.296469103649742,-60.53742486993402
1,Norte,14,Roraima,1400209,Caracaraí,140020905,Caracaraí,20957,47789.56779592441,0.3115723464058933,-62.108463246835505
1,Norte,14,Roraima,1400233,Caroebe,140023305,Caroebe,10656,12118.740832316194,0.9630911189226986,-59.32576635550322
1,Norte,14,Roraima,1400282,Iracema,140028205,Iracema,10023,14164.26807376096,2.18276575516009,-61.6599574052575
1,Norte,14,Roraima,1400308,Mucajaí,140030805,Mucajaí,18095,12459.27275588341,2.5264331493063406,-61.9943871063641
1,Norte,14,Roraima,1400407,Normandia,140040705,Normandia,13986,6999.007925263385,3.8376377012854492,-60.031828684206985
1,Norte,14,Roraima,1400456,Pacaraima,140045605,Pacaraima,19305,8082.345517273688,4.164316110843549,-60.89509891757585
1,Norte,14,Roraima,1400472,Rorainópolis,140047205,Rorainópolis,32647,33834.005672953834,-0.2193044482400772,-61.06125818406138
1,Norte,14,Roraima,1400506,São João da Baliza,140050605,São João da Baliza,8858,4306.667139808642,0.7694693909482486,-59.921120352728124
1,Norte,14,Roraima,1400605,São Luiz,140060505,São Luiz,7315,1535.7544798652646,0.8464046880857027,-60.14460983211531
1,Norte,14,Roraima,1400704,Uiramutã,140070405,Uiramutã,13751,8162.379032640786,4.713836472322292,-60.33612771599422
1,Norte,15,Pará,1500107,Abaetetuba,150010705,Abaetetuba,149159,1411.2970594353897,-1.7384698706169335,-48.854059881790214
1,Norte,15,Pará,1500107,Abaetetuba,150010710,Beja,9029,205.8049669039182,-1.6571422314720088,-48.768055465665036
1,Norte,15,Pará,1500131,Abel Figueiredo,150013105,Abel Figueiredo,6136,617.0244594664473,-4.961612977232333,-48.3925403668951
1,Norte,15,Pará,1500206,Acará,150020605,Acará,38322,3285.0764515941455,-2.140065596650777,-48.39822578293993
1,Norte,15,Pará,1500206,Acará,150020610,Guajará-Miri,12880,614.2381401767058,-1.630719038283241,-48.341020941603155
1,Norte,15,Pará,1500206,Acará,150020615,Jaguarari,7821,465.8739174759682,-1.8085525517400896,-48.360735225984655
1,Norte,15,Pará,1500305,Afuá,150030505,Afuá,37765,8352.263819564618,-0.234833538968052,-50.740872807567726
1,Norte,15,Pará,1500347,Água Azul do Norte,150034705,Água Azul do Norte,18080,7127.720543603113,-6.760264042155886,-50.322127126068324
1,Norte,15,Pará,1500404,Alenquer,150040405,Alenquer,69377,23648.22073580215,-0.3081955303455684,-55.15156542623096
1,Norte,15,Pará,1500503,Almeirim,150050305,Almeirim,24403,43381.78484476713,0.4089353163804477,-54.32481972254202
1,Norte,15,Pará,1500503,Almeirim,150050310,Arumanduba,3408,4731.690791544738,-1.216411157692738,-52.43859625976343
1,Norte,15,Pará,1500503,Almeirim,150050315,Monte Dourado,6469,24850.611518367583,0.7750371768732535,-53.61783605157755
1,Norte,15,Pará,1500602,Altamira,150060205,Altamira,110337,107309.38456160511,-5.7501696528297765,-54.07304220397431
1,Norte,15,Pará,1500602,Altamira,150060206,Cachoeira da Serra,3942,25365.145842185044,-8.411529266971812,-53.195167895060926
1,Norte,15,Pará,1500602,Altamira,150060207,Castelo dos Sonhos,12000,26875.010996168094,-7.728160265809509,-54.64551966340982
1,Norte,15,Pará,1500701,Anajás,150070105,Anajás,28011,6931.004519693345,-0.7921809440726768,-49.99947428717037
1,Norte,15,Pará,1500800,Ananindeua,150080005,Ananindeua,478778,191.51145313201457,-1.3433642136735056,-48.39127409216521
1,Norte,15,Pará,1500859,Anapu,150085905,Anapu,31850,11908.505930712347,-3.9478276126067366,-51.353396877880115
1,Norte,15,Pará,1500909,Augusto Corrêa,150090905,Augusto Corrêa,22012,149.82406581517336,-1.0531947954248913,-46.615384463599895
1,Norte,15,Pará,1500909,Augusto Corrêa,150090910,Aturiaí,10665,530.1591382877812,-1.0845920118003054,-46.534764250008294
1,Norte,15,Pará,1500909,Augusto Corrêa,150090915,Emboraí,6381,220.37102832057892,-1.1747840190756758,-46.47441662238555
1,Norte,15,Pará,1500909,Augusto Corrêa,150090920,Itapixuna,5515,208.68194844072664,-1.1138633909383309,-46.39582660327602
1,Norte,15,Pará,1500958,Aurora do Pará,150095805,Aurora do Pará,23774,1822.768036289445,-2.2603612891676934,-47.708333535431656
1,Norte,15,Pará,1501006,Aveiro,150100605,Aveiro,8218,2588.814244564242,-3.694967762329864,-55.28740950654382
1,Norte,15,Pará,1501006,Aveiro,150100610,Brasília Legal,7930,9972.235107609808,-3.8367572853433662,-56.20216625123187
1,Norte,15,Pará,1501006,Aveiro,150100615,Pinhel,2142,4524.752201296202,-3.4370250446443613,-56.3382204129492
1,Norte,15,Pará,1501105,Bagre,150110505,Bagre,31606,3668.806079393678,-2.4202914782427016,-50.215343740121654
1,Norte,15,Pará,1501105,Bagre,150110510,Pedreira,286,738.3439343269669,-2.8635255342193355,-50.00843818656449
1,Norte,15,Pará,1501204,Baião,150120405,Baião,31588,764.5347114571017,-2.8207075941827804,-49.57166055964702
1,Norte,15,Pará,1501204,Baião,150120410,Joana Peres,6857,2119.955110728906,-3.1679741186986154,-49.80809136594498
1,Norte,15,Pará,1501204,Baião,150120420,São Joaquim do Ituquara,8419,531.193908127553,-3.1842146943199996,-49.58839027162041
1,Norte,15,Pará,1501204,Baião,150120430,Umarizal do Tocantins,4777,354.95918311802507,-2.7135926983673158,-49.69689511494041
1,Norte,15,Pará,1501253,Bannach,150125305,Bannach,4031,2961.708360147262,-7.48054604186965,-50.6790952961946
1,Norte,15,Pará,1501303,Barcarena,150130305,Barcarena,87562,1045.0516461476664,-1.4487053108870453,-48.63820566810237
1,Norte,15,Pará,1501303,Barcarena,150130310,Murucupi,39088,271.06838767356163,-1.5746661208532025,-48.7694663049464
1,Norte,15,Pará,1501402,Belém,150140205,Belém,140032,14.069934789689842,-1.4456364214687683,-48.48720826414935
1,Norte,15,Pará,1501402,Belém,150140245,Bengui,275694,34.63495209934729,-1.351833669862788,-48.457019761119824
1,Norte,15,Pará,1501402,Belém,150140250,Entroncamento,123825,68.81483015990274,-1.4233787821384507,-48.41417930280737
1,Norte,15,Pará,1501402,Belém,150140255,Guamá,283619,14.936959377425314,-1.4516533168144126,-48.45691352147013
1,Norte,15,Pará,1501402,Belém,150140260,Icoaraci,171524,35.90646355719058,-1.3089182349740003,-48.45761929014195
1,Norte,15,Pará,1501402,Belém,150140265,Mosqueiro,38385,461.355883210686,-1.1325972196294656,-48.43306606455793
1,Norte,15,Pará,1501402,Belém,150140267,Outeiro,39478,419.44959828532086,-1.3367764806167288,-48.517378364163754
1,Norte,15,Pará,1501402,Belém,150140275,Sacramenta,230846,15.278182860907947,-1.4213501526684849,-48.4769386612322
1,Norte,15,Pará,1501451,Belterra,150145105,Belterra,18099,4399.095319921735,-3.2474728948190488,-54.938193468115934
1,Norte,15,Pará,1501501,Benevides,150150105,Benevides,35663,85.66899821769589,-1.3628034942907017,-48.24671256838135
1,Norte,15,Pará,1501501,Benevides,150150110,Benfica,27904,103.09971083295416,-1.3115461114834364,-48.29977842465059
1,Norte,15,Pará,1501576,Bom Jesus do Tocantins,150157605,Bom Jesus do Tocantins,18005,2828.3299086587017,-5.027098465671888,-48.77010151584747
1,Norte,15,Pará,1501600,Bonito,150160005,Bonito,12622,591.0085112317099,-1.3947080270718082,-47.312184124921416
1,Norte,15,Pará,1501709,Bragança,150170905,Bragança,93543,567.0099770791545,-0.9788588323676692,-46.784822881251685
1,Norte,15,Pará,1501709,Bragança,150170910,Almoço,2696,219.57365831752506,-1.22646347991426,-46.885828314754534
1,Norte,15,Pará,1501709,Bragança,150170915,Caratateua,10154,69.4681178307446,-1.0161000097504085,-46.73008097177916
1,Norte,15,Pará,1501709,Bragança,150170920,Nova Mocajuba,2935,399.5336827591391,-1.4111559535299028,-46.83373235803323
1,Norte,15,Pará,1501709,Bragança,150170930,Tijoca,9394,844.0087848320962,-1.3118971616288482,-46.68624411047111
1,Norte,15,Pará,1501709,Bragança,150170940,Treme,4360,42.15960604734582,-0.9966572208591861,-46.67598704416424
1,Norte,15,Pará,1501725,Brasil Novo,150172505,Brasil Novo,24718,6364.293978297221,-3.3038417228914216,-52.61027168951308
1,Norte,15,Pará,1501758,Brejo Grande do Araguaia,150175805,Brejo Grande do Araguaia,5225,1049.5643836945019,-5.762752820510042,-48.49786975803202
1,Norte,15,Pará,1501758,Brejo Grande do Araguaia,150175815,São Raimundo do Araguaia,1558,244.94646064284584,-5.630073739410335,-48.226810415366565
1,Norte,15,Pará,1501782,Breu Branco,150178205,Breu Branco,45712,3954.681636670576,-3.75682440471704,-49.46788780773394
1,Norte,15,Pará,1501808,Breves,150180805,Breves,66259,1538.4553516800515,-1.5477278736072106,-50.476180866196316
1,Norte,15,Pará,1501808,Breves,150180810,Antônio Lemos,8091,1211.1173058982674,-1.3168930084662875,-50.76883853190794
1,Norte,15,Pará,1501808,Breves,150180815,Curumu,17384,3242.2697975278516,-0.8351203539571767,-50.95570996555347
1,Norte,15,Pará,1501808,Breves,150180820,São Miguel dos Macacos,15234,3591.445310158994,-1.0704785604508875,-50.461179150309896
1,Norte,15,Pará,1501907,Bujaru,150190705,Bujaru,18495,612.804030347244,-1.6515312827053523,-48.00471518798281
1,Norte,15,Pará,1501907,Bujaru,150190710,Guajará-Açu,5888,387.1830555810448,-1.6482065176563525,-48.18376072515806
1,Norte,15,Pará,1501956,Cachoeira do Piriá,150195605,Cachoeira do Piriá,19630,2440.7609814246935,-2.0091611683712896,-46.41638258105655
1,Norte,15,Pará,1502004,Cachoeira do Arari,150200405,Cachoeira do Arari,23981,3112.779312988818,-0.8135051237583923,-48.956509259506475
1,Norte,15,Pará,1502103,Cametá,150210305,Cametá,75881,977.8111232081482,-2.2259106053164963,-49.7084767457383
1,Norte,15,Pará,1502103,Cametá,150210307,Areião,1932,60.5539310412644,-2.5217581980948838,-49.42625419697908
1,Norte,15,Pará,1502103,Cametá,150210310,Carapajó,10793,124.39412987953838,-2.2744956696986542,-49.34438339881255
1,Norte,15,Pará,1502103,Cametá,150210315,Curuçambaba,10452,294.93031860631277,-2.1463914171645984,-49.275299846770785
1,Norte,15,Pará,1502103,Cametá,150210320,Janua Coeli,9388,191.100567048697,-2.01542664724403,-49.45673310283636
1,Norte,15,Pará,1502103,Cametá,150210325,Juaba,15936,513.4896077861187,-2.486681100649986,-49.655200602570574
1,Norte,15,Pará,1502103,Cametá,150210330,Moiraba,3280,218.75246588957117,-2.4214752706800025,-49.36222400788169
1,Norte,15,Pará,1502103,Cametá,150210336,Torres do Cupijó,2862,425.9134854201609,-2.1173197088694344,-49.62046253859864
1,Norte,15,Pará,1502103,Cametá,150210340,Vila do Carmo do Tocantins,3660,284.7682286412473,-2.2737549413582796,-49.49276077737346
1,Norte,15,Pará,1502152,Canaã dos Carajás,150215205,Canaã dos Carajás,77079,3154.1230246826663,-6.481462859836011,-50.03296860349142
1,Norte,15,Pará,1502202,Capanema,150220205,Capanema,62946,397.99402244206374,-1.1882643670634394,-47.14860561210776
1,Norte,15,Pará,1502202,Capanema,150220210,Mirasselvas,4588,114.44291914511642,-1.0759879520270532,-47.02711187661899
1,Norte,15,Pará,1502202,Capanema,150220215,Tauari,2860,113.54838407494887,-1.1000737133227034,-47.08101513626421
1,Norte,15,Pará,1502301,Capitão Poço,150230105,Capitão Poço,56506,2921.3738911931873,-2.0665238468592553,-47.25905523328345
1,Norte,15,Pará,1502400,Castanhal,150240005,Castanhal,185078,900.1272564547684,-1.2651510312590755,-47.907419588714085
1,Norte,15,Pará,1502400,Castanhal,150240010,Apeú,7178,135.08843944629498,-1.3141714796207078,-48.00622393649195
1,Norte,15,Pará,1502509,Chaves,150250905,Chaves,18047,10507.51178234131,-0.12144547966474456,-49.85925072925175
1,Norte,15,Pará,1502509,Chaves,150250910,São Sebastião de Viçosa,2710,2061.014594522796,0.403533474233005,-50.339518525199814
1,Norte,15,Pará,1502608,Colares,150260805,Colares,12868,385.99279806578664,-0.9189172639054402,-48.23052311870441
1,Norte,15,Pará,1502707,Conceição do Araguaia,150270705,Conceição do Araguaia,44617,5847.1437659001085,-8.208370119573733,-49.54726048625981
1,Norte,15,Pará,1502756,Concórdia do Pará,150275605,Concórdia do Pará,26881,704.510204021146,-1.8811027277769432,-47.97576019503841
1,Norte,15,Pará,1502764,Cumaru do Norte,150276405,Cumaru do Norte,14036,17105.02505037328,-8.51090823981195,-51.37391324128669
1,Norte,15,Pará,1502772,Curionópolis,150277205,Curionópolis,19950,2375.923903156476,-6.248609749668406,-49.69310877619488
1,Norte,15,Pará,1502806,Curralinho,150280605,Curralinho,22472,1280.1468250172218,-1.5670796430613414,-49.785831092024644
1,Norte,15,Pará,1502806,Curralinho,150280610,Piriá,11431,2346.159511898054,-1.5740531009434813,-50.12168698431375
1,Norte,15,Pará,1502855,Curuá,150285505,Curuá,14117,1431.578220279566,-1.7839047895958047,-55.104123064125
1,Norte,15,Pará,1502905,Curuçá,150290505,Curuçá,26729,270.3819289057065,-0.693684018893729,-47.901416390005714
1,Norte,15,Pará,1502905,Curuçá,150290520,Lauro Sodré,5695,134.30230679954735,-0.8827589424228801,-47.86904185810646
1,Norte,15,Pará,1502905,Curuçá,150290525,Murajá,3366,98.08018121230882,-0.7852069683947637,-47.913204137895725
1,Norte,15,Pará,1502905,Curuçá,150290540,Ponta de Ramos,5472,177.4596307333108,-0.7130584961303497,-47.7960897018232
1,Norte,15,Pará,1502939,Dom Eliseu,150293905,Dom Eliseu,58484,5298.702143774069,-4.199200818204591,-47.76402552213617
1,Norte,15,Pará,1502954,Eldorado do Carajás,150295405,Eldorado do Carajás,28192,2966.8190243747426,-6.115137600692894,-49.25590526404912
1,Norte,15,Pará,1503002,Faro,150300205,Faro,7611,11697.597604382781,-1.1078952758037282,-57.80125473339539
1,Norte,15,Pará,1503002,Faro,150300208,Nova Maracanã,1117,100.94104909728296,-2.0973199500493958,-56.65225478576751
1,Norte,15,Pará,1503044,Floresta do Araguaia,150304405,Floresta do Araguaia,14648,2291.385372177442,-7.63491287224408,-49.602957199704996
1,Norte,15,Pará,1503044,Floresta do Araguaia,150304410,Bela Vista,3250,1163.0758584861671,-7.358476700502021,-49.40088926865654
1,Norte,15,Pará,1503077,Garrafão do Norte,150307705,Garrafão do Norte,24703,1619.8196668694811,-2.2204103396412536,-47.08378615757428
1,Norte,15,Pará,1503093,Goianésia do Pará,150309305,Goianésia do Pará,26362,7050.756186821173,-4.01567190007562,-48.73130838532654
1,Norte,15,Pará,1503101,Gurupá,150310105,Gurupá,24108,5732.389740278622,-1.1762630218081391,-51.51181993897077
1,Norte,15,Pará,1503101,Gurupá,150310110,Carrazedo,2438,1162.88210205397,-1.6212571659648687,-51.87535276786653
1,Norte,15,Pará,1503101,Gurupá,150310115,Itatupã,5240,1682.2838666424163,-0.6684786084290931,-51.50246106121233
1,Norte,15,Pará,1503200,Igarapé-Açu,150320005,Igarapé-Açu,29729,437.1699891999831,-1.1924747776650866,-47.62930618203122
